ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-pn003-sowati2016-1,Ause da llɨg kälsre peyang.,ause=da	llɨg	kälsre=peyang,old_woman=NOM	boy	small=COM,The old woman and the small boy,n.	n. cl.	n.	mod.	n. cl.,we-pn003-sowati2016,1,,kit,	da-nom			peyang-com,,ause=da	llɨg	kälsäre=peyang,,The old woman and the small boy,old woman		boy	small	,,70317b3c-78b6-4362-94f8-9798d6ab686d,	1			,,,n.	n. cl.	n.	mod.	n. cl.,n.	n. cl.	n.	mod.	n. cl.,1,,Ause da llɨg kälsre peyang.,			+fast speech var. of	
we-pn003-sowati2016-2-1,Ge ttoen a era bem amne me de gongesän.,ge	ttoen=a	era	bem	amne=me=de	g-o-nges-än,prox.dem	story=NOM	FOC	sea	center=LOC=FOC	REM-RT_EXT-happen-REM.3SGS,This story originated in the middle of the sea.,nom. dem.	n.	n. cl.	n. cl.	n.	n.	n. cl.	n. cl.	vi.,we-pn003-sowati2016,2,1,kit,		a-nom				me-loc	de-foc	,,ge	ttoen=da	era	bem	amne=me=de	g-o-ngasnges-än,,This story originated in the middle of the sea.,this	story		foc	sea	center			happen.rem.3sgS,,0cb26311-0f7a-4d05-98fd-775df84bc86b,		1						,,,nom. dem.	n.	n. cl.	n. cl.	n.	loc.	n. cl.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (I)-v.:TAM+Agent,nom. dem.	n.	n. cl.	n. cl.	n.	n.	n. cl.	n. cl.	vi.,2.1,,Ge ttoen a era bem amne me de gongesän. ,
we-pn003-sowati2016-2-2,Misdae ttongdae kui kälsre dae obo känyer kakänkakän gognän a mälla ause da lla llɨg kälsre peyang.,misdae	ttong=dae	kui	kälsre=dae	obo	känyer	kakän~kakän	g-o-g-n-än	a	mälla	ause=da	lla	llɨg	kälsre=peyang,just	one=RST	island	small=RST	3SG.POSS	alone	ADV~float	REM-RT_EXT-AUX-IPFV-REM.3SGS	and	woman	old_woman=NOM	male	child	small=COM,"Just one small island floating by itself, and an old woman with a small boy.",adv.	card. num.	n. cl.	n.	mod.	n. cl.	pron.	mod.	adj.	aux.	conj.	n.	n.	n. cl.	nom.	kin.	mod.	n. cl.,we-pn003-sowati2016,2,2,kit,					dae-rst								da-nom				peyang-com,,misdae	ttongo=daebe	kui	kälsäre=daebe	obo	känyär	RED~kakakän	g-o-g-ne-än	a	mälla	ause=da	lla	llɨg	kälsäre=peyang,,"Just one small island floating by itself, and an old woman with a small boy.",just	one=RST		island	small		3.sg.poss	alone	floating	aux.rem.npfv.3sgS	and	woman	old woman		male	child	small	,,79410007-3921-4997-ad71-dd9cfcd39bee,	1							2					1				,,,adv.	num.	n. cl.	n.	mod.	n. cl.	pers. pron.	mod.	???>adv.covi.	v.:TM + Patient-vi.:Any-aux.-v.:(Aspect)-v.:TAM+Agent	coord.	n.	n.	n. cl.	nom.	kin.	mod.	n. cl.,adv.	card. num.	n. cl.	n.	mod.	n. cl.	pron.	mod.	adj.	aux.	conj.	n.	n.	n. cl.	nom.	kin.	mod.	n. cl.,2.2,,Misdae ttongdae kui kälsre dae obo känyer kakänkakän gognän a mälla ause da lla llɨg kälsre peyang.,		+var. of		+fast speech var. of	+var. of		+sp. var. of	+fr. var. of								+fast speech var. of	
we-pn003-sowati2016-3-1,"Ttongo toto we yäbäd a angde goklanän a särem a deyawinän, wel ulle da gongkamän pädoenen de kämag ma alle.",ttongo	toto=we	yäbäd=a	angde	g-o-kla-n-än	a	särem=a	d-ey-a-wi-n-än	wel	ulle=da	g-o-ngk-am-än	pädoe-nen=de	kämag	ma=alle,a	evening=ALL	sun=NOM	when	REM-RT_EXT-set-IPFV-REM.3SGS	and	darkness=NOM	REM-VEN-RT_EXT-settle-IPFV-REM.3SGS	wind	big=NOM	REM-RT_EXT-start-IV.NPL-REM.3SGS	blow-I.PL=ACC	west_wind	place=ABL,"One evening, when the sun had set and darkness had settled, a big wind started to blow from the West.",indefinite article	n.	n. cl.	n.	n. cl.	conj.	vi.	conj.	n.	n. cl.	vi.	n.	adj.	n. cl.	vi.	v.	n. cl.	n.	n.	n. cl.,we-pn003-sowati2016,3,1,kit,		we-all		a-nom					a-nom				da-nom			de-acc			alle-abl,,ttongo	toto=e	yäbäd=da	angde	g-o-kälakäle-ne-än	a	särem=da	d-i-a-wi-ne-än	wel	ulle=da	g-o-kam-am-än	pädoe-nen=de	kämag	ma=alle,,"One evening, when the sun had set and darkness had settled, a big wind started to blow from the West.",a	evening		sun		when	set.rem.npfv.3sgS	and	darkness		settle.rem.ven.npfv.3sgS	wind	big		start.rem.3sgS	blow-pl		west wind	place	,,0dc3d7c2-e9fa-4402-baec-4c5886ff14d0,1	1	1		1					1	111			1	12					2,,,indefinite article	n.	n. cl.	n.	n. cl.	adv.	v.:TM + Patient-vi.:Any-vi.  (I)-v.:(Aspect)-v.:TAM+Agent	coord.	n.	n. cl.	v.:TM + Patient-v.:Patient-v.:Patient-vi.-v.:(Aspect)-v.:TAM+Agent	n.	mod.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:Any-v.:TAM+Agent	vt.  (V)-v.:Plurpersonal	n. cl.	n.	n.	n. cl.,indefinite article	n.	n. cl.	n.	n. cl.	conj.	vi.	conj.	n.	n. cl.	vi.	n.	adj.	n. cl.	vi.	v.	n. cl.	n.	n.	n. cl.,3.1,,"Ttongo toto we yäbäd a angde goklanän a särem a deyawinän, wel ulle da gongkamän pädoenen de kämag ma alle. ",
we-pn003-sowati2016-3-2,Ttängäm a säremang abal gogän.,ttängäm=a	särem=ang	abal	g-o-g-än,village=NOM	darkness=ATR	very	REM-RT_EXT-AUX-REM.3SGS,The village became very dark.,n.	n. cl.	adj.	cl.	adj.	aux.,we-pn003-sowati2016,3,2,kit,	a-nom				,,ttängäm=da	särem=ang	abal	g-o-g-än,,The village became very dark.,village		dark-atr		very	aux.rem.3sgS,,736f5263-7a39-4e34-b447-351219099505,	1				,,,n.	n. cl.	n.	cl.	adv.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	n. cl.	adj.	cl.	adj.	aux.,3.2,,Ttängäm a säremang abal gogän. ,
we-pn003-sowati2016-3-3,Ause da bo llɨg kälsre da ngänaeka de gongkamän.,ause=da=bo	llɨg	kälsre=da	ngänaeka=de	g-o-ngk-am-än,old_woman=CL_POSS.KIN=3SG.POSS	boy	small=NOM	cry=ACC	REM-RT_EXT-start-IV.NPL-REM.3SGS,The old woman's little boy started to cry.,n.	n. cl.	pron. cl.	n.	mod.	n. cl.	covi.	n. cl.	vi.,we-pn003-sowati2016,3,3,kit,	da-cl-poss-kin	bo-3sg-poss			da-nom		de-acc	,,ause=da=bo	llɨg	kälsäre=da	ngänaeka=de	g-o-kam-am-än,,The old woman's little boy started to cry.,old woman			boy	small		cry		start.rem.3sgS,,56754323-fd40-4e5a-be93-819a3b083281,	2				1			12,,,n.	n. cl.	pron. cl.	n.	mod.	n. cl.	covt.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:Any-v.:TAM+Agent,n.	n. cl.	pron. cl.	n.	mod.	n. cl.	covi.	n. cl.	vi.,3.3,,Ause da bo llɨg kälsre da ngänaeka de gongkamän. ,				+fast speech var. of				
we-pn003-sowati2016-3-4,Ause da känyerkänyer däganän.,ause=da	känyärkänyär	d-ä-ga-n-än,old_woman=NOM	quietquiet	REM-3NDUP-AUX.3SGP-IPFV-REM.3SGA,The old woman soothed him.,n.	n. cl.	covt.	aux.,we-pn003-sowati2016,3,4,kit,	da-nom		,,ause=da	känyärkänyär	d-ä-ga-ne-än,,The old woman soothed him.,old woman		soothe	aux.rem.npfv.3sgA>3sgP,,28debfa1-70db-4ced-8d8d-8805298724a5,	1		1,,,n.	n. cl.	mod.mod.	v.:TM + Patient-v.:Patient-aux.-v.:(Aspect)-vt.:Any,n.	n. cl.	covt.	aux.,3.4,,Ause da känyerkänyer däganän. ,
we-pn003-sowati2016-3-5,Ause da bogo daeya llɨg eka täp me gognän a ine ulle da bogo ade gongällbänmällnän a tater ingoll ngädnanngädnan deyarnän.,ause=da	bogo	da=eya	llɨg	eka	täp=me	g-o-g-n-än	a	ine	ulle=da	bogo	ade	g-o-ngällb-än-mäll-n-än	a	tater=ingoll	ngädnan~ngäd-nan	d-ey-a-r-n-än,old_woman=NOM	3SG.NOM	MED.DEM=COP.PST.SG	boy	speak	interrupt=LOC	REM-RT_EXT-AUX-IPFV-REM.3SGS	and	water	big=NOM	3SG.NOM	also	REM-RT_EXT-rise-II.NPL-PL-IPFV-REM.3SGS	and	mat=like	ADV~roll-I.PL	REM-VEN-RT_EXT-go-IPFV-REM.3SGS,The old woman was interrupting the boy when a big wave rose up and came rolling in like a mat.,n.	n. cl.	pron.	cop.	v. cl.	n.	v.	v.	n. cl.	aux.	conj.	n.	adj.	n. cl.	pron.	adv.	vi.	conj.	n.	n. cl.	adv.	vi.,we-pn003-sowati2016,3,5,kit,	da-nom							me-loc					da-nom						ingoll-like		,,ause=da	bogo	da=aeya	llɨg	eka	täp=me	g-o-g-ne-än	a	ine	ulle=da	bogo	ade	g-o-ngällbän-n-mäll-ne-än	a	tater=ingoll	RED~ngädngäd-nen	d-i-a-ibi-ne-än,,The old woman was interrupting the boy when a big wave rose up and came rolling in like a mat.,old woman		3.sg.nom	cop.pst.sgS		boy	speak	interrupt		aux.rem.npfv.3sgS	and	water	big		3.sg.nom	also	come_up.rem.dur.dur.3sgS	and	mat		adv~roll-I.pl	go.rem.ven.dur.3sgS,,df3774cf-1056-47db-b2f2-85a95d8004fa,	1		4				2						1							2	112,,,n.	n. cl.	pers. pron.	nom. dem.	v. cl.	n.	covi. & covt.	v.	n. cl.	v.:TM + Patient-vi.:Any-aux.-v.:(Aspect)-v.:TAM+Agent	coord.	n.	mod.	n. cl.	pers. pron.	adv.	v.:TM + Patient-vi.:Any-vi.  (II)-v.:Any-v.:(Aspect)-v.:(Aspect)-v.:TAM+Agent	coord.	n.	n. cl.	???>adv.vi.  (I)-v.:Plurpersonal	v.:TM + Patient-v.:Patient-v.:Patient-vi.-v.:(Aspect)-v.:TAM+Agent,n.	n. cl.	pron.	cop.	v. cl.	n.	v.	v.	n. cl.	aux.	conj.	n.	adj.	n. cl.	pron.	adv.	vi.	conj.	n.	n. cl.	adv.	vi.,3.5,,Ause da bogo daeya llɨg eka täp me gognän a ine ulle da bogo ade gongällbänmällnän a tater ingoll ngädnanngädnan deyarnän. ,				+fr. var. of																+fr. var. of	
we-pn003-sowati2016-3-6,Oblle ddone abal mulldae gogän dinduma ngalen a adawatta däbe daeya bem ulle amne me kui daeya.,oblle	ddone	abal	mulldae	g-o-g-än	dindu=ma	ngalen=a	adawatta	däbe	da=eya	bem	ulle	amne=me	kui	da=eya,3SG.DAT	NEG	very	able	REM-RT_EXT-AUX-REM.3SGS	run=ACT_NZ	way=NOM	because	that	MED.DEM=COP.PST.SG	sea	big	center=LOC	island	MED.DEM=COP.PST.SG,She didn't have any way to run because this island was in the center of the sea.,pron.	neg. ptcl.	adj.	adj.	aux.	n.	v. cl.	n.	n. cl.	conj.	nom. dem.	cop.	v. cl.	n.	adj.	n.	n. cl.	n.	cop.	v. cl.,we-pn003-sowati2016,3,6,kit,								a-nom								me-loc			,,oblle	ddone	abal	mulldae	g-o-g-än	dindu=ma	ngalen=da	adawatta	däbe	da=aeya	bem	ulle	amne=me	kui	da=aeya,,She didn't have any way to run because this island was in the center of the sea.,3.sg.dat	not	very	able	aux.rem.3sgS	run=act.nz		way		because	that.nom	cop.pst.sgS		sea	big	center		island	cop.pst.sgS	,,c0cab6c0-963e-4d32-94f4-cfb9e2cab615,								1		3	4							4	,,,pers. pron.	neg. ptcl.	adv.	mod.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	vi.  (irr)	v. cl.	n.	n. cl.	subr.	dem.	nom. dem.	v. cl.	n.	mod.	loc.	n. cl.	n.	nom. dem.	v. cl.,pron.	neg. ptcl.	adj.	adj.	aux.	n.	v. cl.	n.	n. cl.	conj.	nom. dem.	cop.	v. cl.	n.	adj.	n.	n. cl.	n.	cop.	v. cl.,3.6,,Oblle ddone abal mulldae gogän dinduma ngalen a adawatta däbe daeya bem ulle amne me kui daeya. ,												+fr. var. of							+fr. var. of
we-pn003-sowati2016-3-7,"Ine da angde kui de mänddmändd dängkamän, ause da llɨg kälsre de käg mamon att e däzanän a dainttemänggän.",ine=da	angde	kui=de	mändd~mändd	d-ä-ngk-am-än	ause=da	llɨg	kälsre=de	käg	mamon=att=e	d-ä-zan-än	a	d-a-inttem-ängg-än,water=NOM	when	island=ACC	INF~drown	REM-3NDUP-start-IV.NPL-REM.3SGA	old_woman=NOM	boy	small=ACC	container	shape=PP=ALL	REM-3NDUP-put_in-REM.3SGA	and	REM-RT_EXT-leave_someone-III.NPL-REM.3SGA,"When the water began to drown the island, the old woman put the small boy in a shaped container and left him to float.",n.	n. cl.	conj.	n.	n. cl.	v.	vt.	n.	n. cl.	n.	mod.	n. cl.	n.	v.	ptcp.	n. cl.	vt.	conj.	vt.,we-pn003-sowati2016,3,7,kit,	da-nom			de-acc				da-nom			de-acc			att-pp	e-all			,,ine=da	angde	kui=de	RED~mänddmändd	d-ä-kam-am-än	ause=da	llɨg	kälsäre=de	käg	mamon=att=e	d-ä-zan-än	a	d-a-inttemängg-ngg-än,,"When the water began to drown the island, the old woman put the small boy in a shaped container and left him to float.",water		when	island		drown	start.rem.3sgA>3sgP	old woman		boy	small		container	shape			put.in.rem.3sgA>3sgP	and	leave.rem.3sgA>3sgP,,301b6d65-4b45-4def-bcc7-751720967e48,	1				3	112		1				2			1	1		12,,,n.	n. cl.	adv.	n.	n. cl.	v.:Anyvt.  (I)	v.:TM + Patient-v.:Patient-vt.  (IV)-v.:Any-vt.:Any	n.	n. cl.	n.	mod.	n. cl.	property n.	vt.  (II)	ptcp.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-vt.:Any	coord.	v.:TM + Patient-v.:Patient-vi.  (III)-v.:Any-vt.:Any,n.	n. cl.	conj.	n.	n. cl.	v.	vt.	n.	n. cl.	n.	mod.	n. cl.	n.	v.	ptcp.	n. cl.	vt.	conj.	vt.,3.7,,"Ine da angde kui de mänddmändd dängkamän, ause da llɨg kälsre de käg mamon att e däzanän a dainttemänggän. ",					+***					+fast speech var. of								
