ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-sn024-dobola2016e-1-1,"Ttongo täräp me, ngämi gotbamam Kurunti we ibi wi, ada baba, Mathilda, Tanisha, ngäna a Mareas bo kullum.",ttongo	täräp=me	ngämi	g-o-tba-mam	Kurunti=we	ibi=wi	ada	baba	Mathilda	Tanisha	ngäna	a	Mareas=bo	kullum,a	time=LOC	1NSG.EXCL.NOM	REM-RT_EXT-plan-REM.1PLS	toponym=ALL	go=ALL	like_this	father	PN	PN	1SG.NOM	and	PN=3SG.POSS	group,"One time, we prepared to go to Kurunti, father, Mathilda, Tanisha, me, and Mareas' group.",indefinite article	n.	n. cl.	pron.	vi.	pn.	n. cl.	v.	n. cl.	adv.	n.	pn.	pn.	pron.	conj.	pn.	pron. cl.	n.,we-sn024-dobola2016e,1,1,kit,		me-loc				we-all		wi-all								bo-3sg-poss	,,ttongo	täräp=me	ngämi	g-o-täbatäbe-mam	Kurunti=e	ibi=e	ada	baba	Mathilda	Tanisha	ngäna	a	Mareas=bo	kullum,,"One time, we prepared to go to Kurunti, father, Mathilda, Tanisha, me, and Mareas' group.",a	time		1.excl.nsg.nom	plan.rem.1plS	toponym		go		like this	father	female personal name	female personal name	1.sg.nom	and	personal name		group,,4dba3aee-1ce6-45cc-bac7-a61cd75334f1,1	1					1	2	1					1				,,,indefinite article	n.	n. cl.	pers. pron.	v.:TM + Patient-vi.:Any-vi.  (I)-v.:TAM+Agent	pn.	n. cl.	vi.	n. cl.	m. dem	kin.	pn.	pn.	pers. pron.	coord.	pn.	pron. cl.	n.,indefinite article	n.	n. cl.	pron.	vi.	pn.	n. cl.	v.	n. cl.	adv.	n.	pn.	pn.	pron.	conj.	pn.	pron. cl.	n.,1.1,,"Ttongo täräp me, ngämi gotbamam Kurunti we ibi wi, ada baba, Mathilda, Tanisha, ngäna a Mareas bo kullum. ",
we-sn024-dobola2016e-1-2,"A ngämi däpllätt Malläm atta do amne me gotaram, Guim walle mäg me.",a	ngämi	d-ä-pllätt	Malläm=att=a	do	amne=me	g-otar-am	Guim	walle	mäg=me,and	1NSG.EXCL.NOM	REM-RT_EXT-start_walking	toponym=ABL=NOM	there	center=LOC	REM-sleep-REM.1PLS	PN	water	source=LOC,We set off from Malam and slept along the way at Guim water source.,conj.	pron.	vi.	pn.	n. cl.	n. cl.	n. cl.	dem.	n.	n. cl.	vi.	pn.	n.	n.	n. cl.,we-sn024-dobola2016e,1,2,kit,									me-loc					me-loc,,a	ngämi	d-ä-pällttän	Malläm	=att=da	do	amne=me	g-inu-am	Guim	walle	mäg=me,,We set off from Malam and slept along the way at Guim water source.,and	1.excl.nsg.nom	start.walking.pl.rem.1|2plS	toponym=abl=nom			there	center		sleep.rem.1|2plS	personal name	water	source	,,84ef6d1a-ac5c-474c-ad3f-3c0aeb148548,		2				1	1			1				,,,coord.	pers. pron.	v.:TM + Patient-vi.:Patient-vi.  (II)	pn.		n. cl.	n. cl.	adv. dem.	loc.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent	pn.	n.	n.	n. cl.,conj.	pron.	vi.	pn.	n. cl.	n. cl.	n. cl.	dem.	n.	n. cl.	vi.	pn.	n.	n.	n. cl.,1.2,,"A ngämi däpllätt Malläm atta do amne me gotaram, Guim walle mäg me. ",
we-sn024-dobola2016e-1-3,"Däbamasem a ag me, däpllätt, gobällne Mareyas nyongo meae dirom gullbe de paya dägagän gabma bägäl alle.",däba=masem=a	ag=me	d-ä-pllätt	g-o-bäll-ne	Mareyas	nyongo=me=ae	dirom	gullbe=de	paya	d-ä-gag-än	gabma	bägäl=alle,that=ABL=NOM	morning=LOC	REM-RT_EXT-start_walking	REM-RT_EXT-go-IPFV	toponym	road=LOC=RST	cassowary	husband=ACC	shoot	REM-3NDUP-AUX-REM.3SGA	white_person	bow=INS,"From there, we set off in the morning. As we were going, Mareas shot a huge cassowary with a gabma bägäl bow.",adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	vi.	pn.	n.	n. cl.	n. cl.	cl.	n.	n.	n. cl.	v.	aux.	n.	n.	n. cl.,we-sn024-dobola2016e,1,3,kit,		a-nom		me-loc										de-acc					alle-ins,,däba=mattäm=da	=me	d-ä-pällttän	g-o-ibi-ne	Mareyas	nyongo	=me=ae	dirom	gullbe=de	paya	d-ä-g-än	gabma	bägäl=alle,,"From there, we set off in the morning. As we were going, Mareas shot a huge cassowary with a gabma bägäl bow.",that=abl			morning		start.walking.pl.rem.1|2plS	go.pl.rem.dur.1|2plS	toponym	road	through			cassowary	husband		shoot	aux.rem.3sgA>3sgP	white person	bow	,,b1466152-ff72-4baa-8e91-e22244a99cba,2		1			2	2					1					1			1,,,nom. dem.	n. cl.	n. cl.	n.	n. cl.	v.:TM + Patient-vi.:Patient-vi.  (II)	v.:TM + Patient-vi.:Any-vi.-v.:(Aspect)	pn.	n.		n. cl.	cl.	n.	kin.	n. cl.	covt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	n.	n.	n. cl.,adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	vi.	pn.	n.	n. cl.	n. cl.	cl.	n.	n.	n. cl.	v.	aux.	n.	n.	n. cl.,1.3,,"Däbamasem a ag me, däpllätt, gobällne Mareyas nyongo meae dirom gullbe de paya dägagän gabma bägäl alle. ",	+var. of																		
we-sn024-dobola2016e-1-4,"Ngämi ddone ada kili gogaebne, adawatta ngämim ddäddäg abal da deyagnegnän.",ngämi	ddone	ada	kili	g-o-g-aeb-ne	adawatta	ngämim	ddäddäg	abal=da	d-ey-a-g-neg-n-än,1NSG.EXCL.NOM	a_lot	like_this	happy	REM-RT_EXT-AUX-PLS-IPFV	because	1NSG.EXCL.ACC	edible animal	very=NOM	REM-1PLP-RT_EXT-AUX-SG>PL-IPFV-REM.3SGA,We were very happy because we were very hungry for meat.,pron.	neg. ptcl.	adv.	adj.	aux.	conj.	pron.	n.	adj.	n. cl.	aux.,we-sn024-dobola2016e,1,4,kit,									da-nom	,,ngämi	ddone	ada	kili	g-o-g-aeb-ne	adawatta	ngämim	ddäddäg	abal=da	d-y-a-g-neg-ne-än,,We were very happy because we were very hungry for meat.,1.excl.nsg.nom	a_lot	like this	happy	aux.rem.npfv.3plS	because	1.excl.nsg.acc	animal	very		aux.rem.dur.3sgA>1|2plP,,ece8ffd2-4c56-480d-a357-880939ad66f7,				1			1		1	1,,,pers. pron.	neg. ptcl.	m. dem	mod.	v.:TM + Patient-vi.:Any-aux.-vi.:Plurpersonal-v.:(Aspect)	subr.	pers. pron.	n.	adv.	n. cl.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:Plurpersonal-v.:(Aspect)-vt.:Any,pron.	neg. ptcl.	adv.	adj.	aux.	conj.	pron.	n.	adj.	n. cl.	aux.,1.4,,"Ngämi ddone ada kili gogaebne, adawatta ngämim ddäddäg abal da deyagnegnän. ",
we-sn024-dobola2016e-1-5,Däbe dirom de Mareyas kapu dägagän do Dum walle mäg e.,däbe	dirom=de	Mareyas	kapu	d-ä-gag-än	do	Dum	walle	mäg=e,that	cassowary=ACC	toponym	carry	REM-3NDUP-AUX-REM.3SGA	there	toponym	water	source=ALL,Mareyas carried that cassowary to Dum river source.,nom. dem.	n.	n. cl.	pn.	covt.	aux.	dem.	pn.	n.	n.	n. cl.,we-sn024-dobola2016e,1,5,kit,		de-acc								e-all,,däbe	dirom=de	Mareyas	kapu	d-ä-g-än	do	Dum	walle	mäg=e,,Mareyas carried that cassowary to Dum river source.,that.nom	cassowary		toponym	carry	aux.rem.3sgA>3sgP	there	toponym	water	source	,,52e9e51b-4c82-4e62-925e-344025446e65,3					1	1				1,,,dem.	n.	n. cl.	pn.	covt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	adv. dem.	pn.	n.	n.	n. cl.,nom. dem.	n.	n. cl.	pn.	covt.	aux.	dem.	pn.	n.	n.	n. cl.,1.5,,Däbe dirom de Mareyas kapu dägagän do Dum walle mäg e. ,
we-sn024-dobola2016e-1-6,"Dädme ngämi yuwetyuwet ttägäll daugeya, dantmoneya, ttägäll de angde däziya, ngämi duwem gogmam.",däd=me	ngämi	yuwet~yuwet	ttägäll	d-a-ug-eya	d-a-ntmon-eya	ttägäll=de	angde	d-ä-z-iya	ngämi	duwem	g-o-g-mam,there=LOC	1NSG.EXCL.NOM	ADV~short_time	mumu	REM-RT_EXT-make_mumu-REM.1NSGA	REM-RT_EXT-await-FUT.1NSGA	mumu=ACC	when	REM-3NDUP-uncover-REM.1NSGA	1NSG.EXCL.NOM	eat	REM-RT_EXT-AUX-REM.1PLS,"There, we made a temporary oven, we waited, when we opened the oven we ate.",adv. dem.	n. cl.	pron.	adv.	n.	vt.	v.	n.	n. cl.	conj.	vt.	pron.	v.	aux.,we-sn024-dobola2016e,1,6,kit,								de-acc					,,däd=me	ngämi	RED~yuwet	ttägäll	d-a-ugug-eya	d-a-tomon-eya	ttägäll=de	angde	d-ä-zizi-eya	ngämi	duwem	g-o-g-mam,,"There, we made a temporary oven, we waited, when we opened the oven we ate.",there=loc		1.excl.nsg.nom	temporarily	mumu	make.mumu.rem.1|2nsgA>3sgP	wait.rem.1|2nsgA>3sgP	mumu		when	uncover.rem.1|2nsgA>3sgP	1.excl.nsg.nom	eat	aux.rem.1|2plS,,d77799c8-55d4-4c7f-8315-36f76561edf4,			2		1	1				1			,,,dem.	n. cl.	pers. pron.	???>adv.n.	n.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any	v.:TM + Patient-v.:Patient-vt.  (II)-v.:TAM+Agent	n.	n. cl.	adv.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any	pers. pron.	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,adv. dem.	n. cl.	pron.	adv.	n.	vt.	v.	n.	n. cl.	conj.	vt.	pron.	v.	aux.,1.6,,"Dädme ngämi yuwetyuwet ttägäll daugeya, dantmoneya, ttägäll de angde däziya, ngämi duwem gogmam. ",			+fr. var. of										
we-sn024-dobola2016e-1-7,E ada abo däpllätt do Kwangka ngätt.,e	ada	abo	d-ä-pllätt	do	Kwangka	ngätt,	like_this	then	REM-RT_EXT-start_walking	to	toponym	yard,"From there, we set off for Kwangka place.",	adv.	adv.	vi.	prep.	pn.	n.,we-sn024-dobola2016e,1,7,kit,,,	ada	abo	d-ä-pällttän	do	Kwangka	ngätt,,"From there, we set off for Kwangka place.",	like this	then	start.walking.pl.rem.1|2plS	to	toponym	yard,,0d8ed2a8-b7b2-42e2-b1ba-1c997384847c,			2	1		,,,	m. dem	adv.	v.:TM + Patient-vi.:Patient-vi.  (II)	prep.	<Not Sure>	n.,	adv.	adv.	vi.	prep.	pn.	n.,1.7,,E ada abo däpllätt do Kwangka ngätt. ,
we-sn024-dobola2016e-1-8,Dädme gotaram.,däd=me	g-otar-am,there=LOC	REM-sleep-REM.1PLS,"There, we slept.",adv. dem.	n. cl.	vi.,we-sn024-dobola2016e,1,8,kit,,,däd=me	g-inu-am,,"There, we slept.",there=loc		sleep.rem.1|2plS,,a4b8caa2-f6d6-4e8a-9b3c-129f1bd5551b,		1,,,dem.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent,adv. dem.	n. cl.	vi.,1.8,,Dädme gotaram. ,
we-sn024-dobola2016e-1-9,"Ag me däbamasem a, däpllätt do Pinang.",ag=me	däba=masem=a	d-ä-pllätt	do	Pinang,morning=LOC	that=ABL=NOM	REM-RT_EXT-start_walking	to	toponym,"From there, we headed off in the morning to Pinang.",n.	n. cl.	adv. dem.	n. cl.	n. cl.	vi.	prep.	pn.,we-sn024-dobola2016e,1,9,kit,	me-loc			a-nom			,,ag=me	däba=mattäm=da	d-ä-pällttän	do	Pinang,,"From there, we headed off in the morning to Pinang.",morning		that=abl			start.walking.pl.rem.1|2plS	to	toponym,,ec5716e3-6b36-45e9-a9b6-b639485de4f9,		2		1	2	1	,,,n.	n. cl.	nom. dem.	n. cl.	n. cl.	v.:TM + Patient-vi.:Patient-vi.  (II)	prep.	pn.,n.	n. cl.	adv. dem.	n. cl.	n. cl.	vi.	prep.	pn.,1.9,,"Ag me däbamasem a, däpllätt do Pinang. ",			+var. of				
we-sn024-dobola2016e-1-10,Ako dädme gotaram adawatta buddo da tumang dageya komnen ma da.,ako	däd=me	g-otar-am	adawatta	buddo=da	tumang	da=geya	kom-nen=ma=da,again	there=LOC	REM-sleep-REM.1PLS	because	weight=NOM	plenty	MED.DEM=COP.PST.PL	carry-I.PL=CHAR=NOM,We slept there too because our things were very heavy.,adv.	adv. dem.	n. cl.	vi.	conj.	n.	n. cl.	adv.	cop.	v. cl.	vt.	cl.	n. cl.,we-sn024-dobola2016e,1,10,kit,						da-nom					ma-char	da-nom,,ako	däd=me	g-inu-am	adawatta	buddo=da	tumang	da=gaeya	ony-nen=ma=da,,We slept there too because our things were very heavy.,again	there=loc		sleep.rem.1|2plS	because	weight		plenty	cop.pst.plS		carry-pl		,,3f0adccb-81d7-41c7-8bfb-f5103d31f743,			1			1		4				1,,,adv.	dem.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent	subr.	n.	n. cl.	quant.	nom. dem.	v. cl.	vt.  (irr)-v.:Plurpersonal	cl.	n. cl.,adv.	adv. dem.	n. cl.	vi.	conj.	n.	n. cl.	adv.	cop.	v. cl.	vt.	cl.	n. cl.,1.10,,Ako dädme gotaram adawatta buddo da tumang dageya komnen ma da. ,									+fr. var. of			
