ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-pn012-warama2016-1-1,"Ttongo täräp me, yäbäd ulle da dättämnän.",ttongo	täräp=me	yäbäd	ulle=da	d-ä-ttäm-n-än,a	time=LOC	sun	big=NOM	REM-3NDUP-burn-IPFV-REM.3SGA,"Once upon a time, the sun burned hot.",indefinite article	n.	n. cl.	n.	adj.	n. cl.	vt.,we-pn012-warama2016,1,1,kit,		me-loc			da-nom	,,ttongo	täräp=me	yäbäd	ulle=da	d-ä-ttäm-ne-än,,"Once upon a time, the sun burned hot.",a	time		sun	big		burn.rem.npfv.3sgA>3sgP,,c1dbb0e8-e724-4111-9c5c-a58bc822d76f,1	1				1	11,,,indefinite article	n.	n. cl.	n.	mod.	n. cl.	v.:TM + Patient-v.:Patient-vt.-v.:(Aspect)-vt.:Any,indefinite article	n.	n. cl.	n.	adj.	n. cl.	vt.,1.1,,"Ttongo täräp me, yäbäd ulle da dättämnän. ",
we-pn012-warama2016-1-2,Ttängäm ulle da tämamae dallän dɨdɨr abal gogon.,ttängäm	ulle=da	tämamae	d-a-ll-än	dɨdɨr	abal	g-o-g-on,place	big=NOM	all	REM-RT_EXT-go-REM.3SGS	dried	very	REM-RT_EXT-AUX-REM.3SGS,All the big villages became very dry.,n.	adj.	n. cl.	quant.	vi.	adj.	adj.	aux.,we-pn012-warama2016,1,2,kit,		da-nom					,,ttängäm	ulle=da	tämamae	d-a-ibi-än	dɨdɨr	abal	g-o-g-än,,All the big villages became very dry.,place	big		all	go.rem.3sgS	dry	very	aux.rem.3sgS,,4f311e0d-7ba9-411b-8b99-fe84f51b093e,		1		12			,,,n.	mod.	n. cl.	quant.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent	mod.	adv.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	adj.	n. cl.	quant.	vi.	adj.	adj.	aux.,1.2,,Ttängäm ulle da tämamae dallän dɨdɨr abal gogon. ,
we-pn012-warama2016-1-3,"Ine da däbeznegän, ada källäm a, ada walle mäg a, orbam a, a karama da ade petapeta abal gogon.",ine=da	d-ä-bez-neg-än	ada	källäm=a	ada	walle	mäg=a	orbam=a	a	=da	ade	petapeta	abal	g-o-g-on,water=NOM	REM-3NDUP-dry_up-SG>PL-REM.3PLS	like_this	pond=NOM	like_this	water	source=NOM	=NOM	and	toponym=NOM	also	thin	very	REM-RT_EXT-AUX-REM.3SGS,"Water dried up, and the ponds, the big creeks, the pools, and the swamps became shallow.",n.	n. cl.	vi.	adv.	n.	n. cl.	adv.	n.	n.	n. cl.	n.	n. cl.	conj.	pn.	n. cl.	adv.	adj.	adj.	aux.,we-pn012-warama2016,1,3,kit,	da-nom				a-nom				a-nom		a-nom			da-nom				,,ine=da	d-ä-baddbedd-neg-än	ada	källäm=da	ada	walle	mäg=da	orbam=da	a	Karama=da	ade	petapeta	abal	g-o-g-än,,"Water dried up, and the ponds, the big creeks, the pools, and the swamps became shallow.",water		dry up.rem.3plS	like this	pond		like this	water	source		pool		and	Karama swamp		also	thin (object)	very	aux.rem.3sgS,,1a4a2638-552f-4688-a7c7-efdc38bf1509,	1	1			1				1		1			1				,,,n.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:Plurpersonal-v.:TAM+Agent	m. dem	n.	n. cl.	m. dem	n.	n.	n. cl.	n.	n. cl.	coord.	pn.	n. cl.	adv.	mod.	adv.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	n. cl.	vi.	adv.	n.	n. cl.	adv.	n.	n.	n. cl.	n.	n. cl.	conj.	pn.	n. cl.	adv.	adj.	adj.	aux.,1.3,,"Ine da däbeznegän, ada källäm a, ada walle mäg a, orbam a, a karama da ade petapeta abal gogon. ",
we-pn012-warama2016-1-4,"Kottllam a wa ddob ine me giddollnenang kollba da, ubi ttongo källäm e dazernän, däbe källäm a ade yäbäd ulle atta dallän do kälae abal gowensegän ine da, kollba da tämamae dadrowän a be kottllam aebe ttam dagirnän.",kottllam=a	wa	ddob	ine=me	giddoll-nen=ang	kollba=da	ubi	ttongo	källäm=e	d-a-zer-n-än	däbe	källäm=a	ade	yäbäd	ulle=att=a	d-a-ll-än	do	kälae	abal	g-o-wenseg-än	ine=da	kollba=da	tämamae	d-a-dro-wän=a	be	kottllam=aebe	ttam	d-a-gir-n-än,turtle=NOM	and	other	water=LOC	live-II.PL=ATR	fish=NOM	3NSG.NOM	a	pond=ALL	REM-RT_EXT-live-IPFV-REM.3PLS	that	pond=NOM	also	sun	big=ABL=NOM	REM-RT_EXT-go-REM.3SGS	there	small	very	REM-RT_EXT-put-REM.3SGS	water=NOM	fish=NOM	all	REM-RT_EXT-die-REM.3PLS=NOM	but	turtle=RST	life	REM-RT_EXT-stay-IPFV-REM.3SGS,Turtle was living in this pond where fish also lived. That pond became very small from the big sun. The fish all died but the turtle lived on.,n.	n. cl.	conj.	adj.	n.	n. cl.	n.	cl.	n.	n. cl.	pron.	indefinite article	n.	n. cl.	vi.	nom. dem.	n.	n. cl.	adv.	n.	adj.	n. cl.	n. cl.	n. cl.	vi.	dem.	adj.	adj.	vi.	n.	n. cl.	n.	n. cl.	quant.	vi.	n. cl.	conj.	n.	n. cl.	n.	vi.,we-pn012-warama2016,1,4,kit,	a-nom				me-loc				da-nom				e-all				a-nom													da-nom		da-nom			a-nom			aebe-rst		,,kottllam=da	a	ddob	ine=me	giddoll-nen=ang	kollba=da	ubi	ttongo	källäm=e	d-a-giddoll-ne-än	däbe	källäm=da	ade	yäbäd	ulle	=att=da	d-a-ibi-än	do	kälae	abal	g-o-wanseg-än	ine=da	kollba=da	tämamae	d-a-dodro-än=da	be	kottllam=aebe	ttam	d-a-giddoll-ne-än,,Turtle was living in this pond where fish also lived. That pond became very small from the big sun. The fish all died but the turtle lived on.,turtle		and	other	water		live-pl-agt		fish		3.nsg.nom	a	pond		live.rem.npfv.3nsgS	that.nom	pond		also	sun	big=abl=nom			go.rem.3sgS	there	little	very	leave.rem.pass.3sgS	water		fish		all	die.rem.3plS		but	turtle		life	stay.rem.npfv.3sgS,,c773e45b-bd78-48a5-84aa-159badbee260,	1								1		1		1	1	3		1						1	12	1					1		1		11	1				1	1,,,n.	n. cl.	coord.	det.	n.	n. cl.	vi.  (I)-v.:Plurpersonal	cl.	n.	n. cl.	pers. pron.	indefinite article	n.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:(Aspect)-v.:TAM+Agent	dem.	n.	n. cl.	adv.	n.	mod.		n. cl.	n. cl.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent	adv. dem.	mod.	adv.	v.:TM + Patient-vi.:Any-vt.  (irr)-v.:TAM+Agent	n.	n. cl.	n.	n. cl.	quant.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:TAM+Agent	n. cl.	coord.	n.	n. cl.	n.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:(Aspect)-v.:TAM+Agent,n.	n. cl.	conj.	adj.	n.	n. cl.	n.	cl.	n.	n. cl.	pron.	indefinite article	n.	n. cl.	vi.	nom. dem.	n.	n. cl.	adv.	n.	adj.	n. cl.	n. cl.	n. cl.	vi.	dem.	adj.	adj.	vi.	n.	n. cl.	n.	n. cl.	quant.	vi.	n. cl.	conj.	n.	n. cl.	n.	vi.,1.4,,"Kottllam a wa ddob ine me giddollnenang kollba da, ubi ttongo källäm e dazernän, däbe källäm a ade yäbäd ulle atta dallän do kälae abal gowensegän ine da, kollba da tämamae dadrowän a be kottllam aebe ttam dagirnän. ",
we-pn012-warama2016-1-5,"Kottllam a ada gongnomenynän,"" Ma ngäna säre ili balle, ngämlle giddollma da llokttang abal agan, ada otät a ddone dag, ada ine da gagäll dan a ako ngämlle giddollma da ddone mullae allan gänya källäm me!""",kottllam=a	ada	g-o-ngno-meny-n-än	ma	ngäna	säre	ili	b-a-lle	ngämlle	giddoll=ma=da	lloktt=ang	abal	a-g-an	ada	otät=a	ddone	da=g	ada	ine=da	gagäll	da=n=a	ako	ngämlle	giddoll=ma=da	ddone	mullae=allan	gänya	källäm=me,turtle=NOM	like_this	REM-RT_EXT-think-III.PL-IPFV-REM.3SGS	house	1SG.NOM	sadly	where	FUT.1S-RT_EXT-go	1SG.DAT	live=ACT_NZ=NOM	hard=ATR	very	REC-AUX-REC.3SGS	like_this	food=NOM	NEG	MED.DEM=COP.PRS.PL	like_this	water=NOM	bad	MED.DEM=COP.PRS.SG=NOM	again	1SG.DAT	live=ACT_NZ=NOM	NEG	able=AUX.PRS.3SGS	this	pond=LOC,"The turtle thought, ""How tragic, for me, living is very hard, and there is no food, and the water is bad, and for me, it's impossible to live in this pond!""",n.	n. cl.	adv.	vi.	n.	pron.	adv.	pron.	vi.	pron.	n.	v. cl.	n. cl.	adj.	cl.	adj.	aux.	adv.	n.	n. cl.	neg. ptcl.	cop.	v. cl.	adv.	n.	n. cl.	adj.	cop.	v. cl.	n. cl.	adv.	pron.	n.	v. cl.	n. cl.	neg. ptcl.	adj.	aux.	det.	n.	n. cl.,we-pn012-warama2016,1,5,kit,	a-nom											da-nom							a-nom						da-nom				a-nom					da-nom			allan-aux-prs-3sg-s			me-loc,,kottllam=da	ada	g-o-ngonongg-meny-ne-än	ma	ngäna	säre	ili	b-a-ibi	ngämlle	giddoll=ma=da	llokott=ang	abal	a-g-an	ada	otät=da	ddone	da=g	ada	ine=da	gagäll	da=n=da	ako	ngämlle	giddoll=ma=da	ddone	mullae=allan	gänya	källäm=me,,"The turtle thought, ""How tragic, for me, living is very hard, and there is no food, and the water is bad, and for me, it's impossible to live in this pond!""",turtle		like this	think.rem.npfv.3sgS	house	1.sg.nom	sadly	where	go.fut.1sgS	1.sg.dat	live=act.nz			difficult		very	aux.rec.3sgS	like this	food		not	cop.prs.plS		like this	water		bad	cop.prs.sgS			again	1.sg.dat	live=act.nz			not	able		this	pond	,,57fc1167-cb55-4b69-87c8-e91c5cbb05be,	1		2		1			12				1				2			1		4				1		4		1					1						,,,n.	n. cl.	m. dem	v.:TM + Patient-vi.:Any-vi.  (III)-v.:Any-v.:(Aspect)-v.:TAM+Agent	n.	pers. pron.	adv.	int. pron.	v.:TM + Patient-v.:Patient-vi.	pers. pron.	vi.  (I)	v. cl.	n. cl.	mod.	cl.	adv.	v.:Any-aux.-v.:TAM+Agent	m. dem	n.	n. cl.	neg. ptcl.	nom. dem.	v. cl.	m. dem	n.	n. cl.	mod.	nom. dem.	v. cl.	n. cl.	adv.	pers. pron.	vi.  (I)	v. cl.	n. cl.	neg. ptcl.	mod.	aux.	dem.	n.	n. cl.,n.	n. cl.	adv.	vi.	n.	pron.	adv.	pron.	vi.	pron.	n.	v. cl.	n. cl.	adj.	cl.	adj.	aux.	adv.	n.	n. cl.	neg. ptcl.	cop.	v. cl.	adv.	n.	n. cl.	adj.	cop.	v. cl.	n. cl.	adv.	pron.	n.	v. cl.	n. cl.	neg. ptcl.	adj.	aux.	det.	n.	n. cl.,1.5,,"Kottllam a ada gongnomenynän, ""Ma ngäna säre ili balle, ngämlle giddollma da llokttang abal agan, ada otät a ddone dag, ada ine da gagäll dan a ako ngämlle giddollma da ddone mullae allan gänya källäm me!""",
we-pn012-warama2016-2-1,"Ttongo täräp me, ttongo pa da bem ulle atta dapllägnän tuk me a däbe källäm de ikop dägagän ge kottllam a erame daeya.",ttongo	täräp=me	ttongo	pa=da	bem	ulle=att=a	d-a-plläg-n-än	tuk=me=a	däbe	källäm=de	ikop	d-ä-gag-än	ge	kottllam=a	era=me	da=eya,a	time=LOC	a	bird=NOM	sea	big=ABL=NOM	REM-RT_EXT-fly-IPFV-REM.3SGS	air=LOC=NOM	that	pond=ACC	see	REM-3NDUP-AUX-REM.3SGA	prox.dem	turtle=NOM	which=LOC	MED.DEM=COP.PST.SG,"One day, a bird from the big sea was flying above and saw that pond where the turtle was.",indefinite article	n.	n. cl.	indefinite article	n.	n. cl.	n.	adj.	n. cl.	n. cl.	n. cl.	vi.	n.	n. cl.	n. cl.	nom. dem.	n.	n. cl.	covt.	aux.	nom. dem.	n.	n. cl.	rel. pron.	n. cl.	cop.	v. cl.,we-pn012-warama2016,2,1,kit,		me-loc			da-nom								me-loc	a-nom			de-acc					a-nom				,,ttongo	täräp=me	ttongo	pa=da	bem	ulle	=att=da	d-o-paplläg-ne-än	tuk=me=da	däbe	källäm=de	ikop	d-ä-g-än	ge	kottllam=da	era=me	da=aeya,,"One day, a bird from the big sea was flying above and saw that pond where the turtle was.",a	time		a	bird		sea	big=abl=nom			fly.rem.npfv.3sgS	air			that.nom	pond		see	aux.rem.3sgA>3sgP	this	turtle		where		cop.pst.sgS	,,e0bbbc55-dd55-4d95-9623-59f91de9286d,1	1		1		1					1				1	3				1			1			4	,,,indefinite article	n.	n. cl.	indefinite article	n.	n. cl.	n.	mod.		n. cl.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (I)-v.:(Aspect)-v.:TAM+Agent	n.	n. cl.	n. cl.	dem.	n.	n. cl.	covt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	nom. dem.	n.	n. cl.	rel. pron.	n. cl.	nom. dem.	v. cl.,indefinite article	n.	n. cl.	indefinite article	n.	n. cl.	n.	adj.	n. cl.	n. cl.	n. cl.	vi.	n.	n. cl.	n. cl.	nom. dem.	n.	n. cl.	covt.	aux.	nom. dem.	n.	n. cl.	rel. pron.	n. cl.	cop.	v. cl.,2.1,,"Ttongo täräp me, ttongo pa da bem ulle atta dapllägnän tuk me a däbe källäm de ikop dägagän ge kottllam a erame daeya. ",																										+fr. var. of
we-pn012-warama2016-2-2,"Pa da dapllägän matu we a kottllam bom ikop dägagän ddäg kutt dae pälläm gogän, obo pate dallän a dangnoeyän ada,"" Bongo alla ai dan?""",pa=da	d-a-plläg-än	matu=we	a	kottllam=bom	ikop	d-ä-gag-än	ddäg	kutt=dae	pälläm	g-o-g-än	obo=pate	d-a-ll-än=a	d-a-ngnoe-yän	ada	bongo	alla	ai	da=n,bird=NOM	REM-RT_EXT-fly-REM.3SGS	lower_part=ALL	and	turtle=3SG.ACC	see	REM-3NDUP-AUX-REM.3SGA	back	bone=RST	visible	REM-RT_EXT-AUX-REM.3SGS	3SG.POSS=AN.ALL	REM-RT_EXT-go-REM.3SGS=NOM	REM-RT_EXT-ask-REM.3SGA	like_this	2SG.NOM	how	good	MED.DEM=COP.PRS.SG,"The bird flew lower and saw the turtle, only his backbones were visible. He went to him and asked like this, ""How are you?""",n.	n. cl.	vi.	adj.	n. cl.	conj.	n.	pron. cl.	covt.	aux.	n.	n.	n. cl.	adj.	aux.	pron.	n. cl.	vi.	n. cl.	vt.	adv.	pron.	adv.	adj.	cop.	v. cl.,we-pn012-warama2016,2,2,kit,	da-nom			we-all			bom-3sg-acc					dae-rst				pate-an-all		a-nom							,,pa=da	d-o-paplläg-än	matu=e	a	kottllam=bom	ikop	d-ä-g-än	ddäg	kutt=daebe	pälläm	g-o-g-än	obo=pate	d-a-ibi-än=da	d-a-ngonoe-än	ada	bongo	alla	ai	da=n,,"The bird flew lower and saw the turtle, only his backbones were visible. He went to him and asked like this, ""How are you?""",bird		fly.rem.3sgS	lower		and	turtle		see	aux.rem.3sgA>3sgP	back	bone		visible	aux.rem.3sgS	3.sg.poss		go.rem.3sgS		ask.rem.3sg>3sg	like this	2.sg.nom	how	good	cop.prs.sgS	,,364e0ac4-70c3-4d2b-99ae-2e092ecbb116,	1			1					1								12	1	1				1	4	,,,n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (I)-v.:TAM+Agent	loc.	n. cl.	coord.	n.	pron. cl.	covt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	n.	n.	n. cl.	mod.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	pers. pron.	n. cl.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent	n. cl.	v.:TM + Patient-v.:Patient-vt.  (V)-vt.:Any	m. dem	pers. pron.	adv.	mod.	nom. dem.	v. cl.,n.	n. cl.	vi.	adj.	n. cl.	conj.	n.	pron. cl.	covt.	aux.	n.	n.	n. cl.	adj.	aux.	pron.	n. cl.	vi.	n. cl.	vt.	adv.	pron.	adv.	adj.	cop.	v. cl.,2.2,,"Pa da dapllägän matu we a kottllam bom ikop dägagän ddäg kutt dae pälläm gogän, obo pate dallän a dangnoeyän ada, ""Bongo alla ai dan?"" ",												+var. of													
we-pn012-warama2016-2-3,"Kottllam a ada eka mu gogän,"" Kandärmang, ngäna ai llokttang ttam me giddoll allan.""",kottllam=a	ada	eka	mu	g-o-g-än	kandärmang	ngäna	ai	lloktt=ang	ttam=me	giddoll=allan,turtle=NOM	like_this	speak	response	REM-RT_EXT-AUX-REM.3SGS	sorry	1SG.NOM	good	hard=ATR	life=LOC	live=AUX.PRS.1SGS,"Turtle replied like this, ""Sorry, I am living a very difficult life.""",n.	n. cl.	adv.	v.	n.	aux.	interj.	pron.	adj.	adj.	cl.	n.	n. cl.	v.	aux.,we-pn012-warama2016,2,3,kit,	a-nom											me-loc		allan-aux-prs-1sg-s,,kottllam=da	ada	eka	mu	g-o-g-än	kandärmang	ngäna	ai	llokott=ang	ttam=me	giddoll=allan,,"Turtle replied like this, ""Sorry, I am living a very difficult life.""",turtle		like this	speak	response	aux.rem.3sgS	sorry	1.sg.nom	good	difficult		life		live	,,dca66d66-ca59-4172-a6ad-1d5d4c0404dc,	1					1	1	1			1			,,,n.	n. cl.	m. dem	covi. & covt.	n.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	interj.	pers. pron.	mod.	mod.	cl.	n.	n. cl.	vi.  (I)	aux.,n.	n. cl.	adv.	v.	n.	aux.	interj.	pron.	adj.	adj.	cl.	n.	n. cl.	v.	aux.,2.3,,"Kottllam a ada eka mu gogän, ""Kandärmang, ngäna ai llokttang ttam me giddoll allan.""",
we-pn012-warama2016-3-1,Golläntmenyän tämamae ngalen de.,g-o-lläntmeny-än	tämamae	ngalen=de,REM-RT_EXT-tell-REM.3SGS	all	way=ACC,He told him everything.,vi.	quant.	n.	n. cl.,we-pn012-warama2016,3,1,kit,			de-acc,,g-o-lläntäg-än	tämamae	ngalen=de,,He told him everything.,tell.pl.rem.3sgS	all	way	,,77a17bec-34fc-4961-94ba-bbf788b449fa,,,,v.:TM + Patient-vi.:Any-vt.  (III)-v.:TAM+Agent	quant.	n.	n. cl.,vi.	quant.	n.	n. cl.,3.1,,Golläntmenyän tämamae ngalen de. ,
we-pn012-warama2016-3-2,"Pa da ddone ada kandärmang dägagän obom a ada eka dägagän,"" Ngäna bam mɨnyi bangmingg, mer ttängäm a dan duli, ai ine ulle dan, bem dan, tämamae ttoen a dedme mullamullae dag.",pa=da	ddone	ada	kandärmang	d-ä-gag-än	obom=a	ada	eka	d-ä-gag-än	ngäna	bam	mɨnyi	b-a-ngmingg	mer	ttängäm=a	da=n	duli	ai	ine	ulle	da=n	bem	da=n	tämamae	ttoen=a	ded=me	mullae~mullae	da=g,bird=NOM	a_lot	like_this	sorry	REM-3NDUP-AUX-REM.3SGA	3SG.ACC=NOM	like_this	speak	REM-3NDUP-AUX-REM.3SGA	1SG.NOM	2SG.ACC	FUT	FUT.1A-RT_EXT-help	good	place=NOM	MED.DEM=COP.PRS.SG	there	good	water	abundant	MED.DEM=COP.PRS.SG	sea	MED.DEM=COP.PRS.SG	all	way=NOM	there=LOC	NSG~enough	MED.DEM=COP.PRS.PL,"The bird felt very sorry for him and said like this, ""I will help you. There is a good village. There is good, big water there, a sea, there is enough of everything there.",n.	n. cl.	neg. ptcl.	adv.	adj.	aux.	pron.	n. cl.	adv.	v.	aux.	pron.	pron.	TAM ptcl.	vt.	adj.	n.	n. cl.	cop.	v. cl.	dem.	adj.	n.	quant.	cop.	v. cl.	n.	cop.	v. cl.	quant.	n.	n. cl.	adv. dem.	n. cl.	mod.	cop.	v. cl.,we-pn012-warama2016,3,2,kit,	da-nom						a-nom										a-nom														a-nom					,,pa=da	ddone	ada	kandärmang	d-ä-g-än	obom=da	ada	eka	d-ä-g-än	ngäna	bam	mɨnyi	b-a-ngämingg	mer	ttängäm=da	da=n	duli	ai	ine	ulle	da=n	bem	da=n	tämamae	ttoen=da	ded=me	RED~mullae	da=g,,"The bird felt very sorry for him and said like this, ""I will help you. There is a good village. There is good, big water there, a sea, there is enough of everything there.",bird		a_lot	like this	sorry	aux.rem.3sgA>3sgP	3.sg.acc		like this	speak	aux.rem.3sgA>3sgP	1.sg.nom	2.sg.acc	FUT	help.fut.1sgA>2sgP	good	place		cop.prs.sgS		there	good	water	abundant	cop.prs.sgS		sea	cop.prs.sgS		all	way		there=loc		enough	cop.prs.plS	,,baa97080-f144-4619-b403-2c80a05ddd7d,	1			1	1		1			1	1			1	1		1	4			1			4			4				1			5	4	,,,n.	n. cl.	neg. ptcl.	m. dem	mod.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	pers. pron.	n. cl.	m. dem	covi. & covt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	pers. pron.	pers. pron. 2 sg acc	TAM ptcl.	v.:TM + Patient-v.:Patient-vi.  (III)	mod.	n.	n. cl.	nom. dem.	v. cl.	adv. dem.	mod.	n.	quant.	nom. dem.	v. cl.	n.	nom. dem.	v. cl.	quant.	n.	n. cl.	adv. dem.	n. cl.	Inflects any categorymod.	nom. dem.	v. cl.,n.	n. cl.	neg. ptcl.	adv.	adj.	aux.	pron.	n. cl.	adv.	v.	aux.	pron.	pron.	TAM ptcl.	vt.	adj.	n.	n. cl.	cop.	v. cl.	dem.	adj.	n.	quant.	cop.	v. cl.	n.	cop.	v. cl.	quant.	n.	n. cl.	adv. dem.	n. cl.	mod.	cop.	v. cl.,3.2,,"Pa da ddone ada kandärmang dägagän obom a ada eka dägagän, ""Ngäna bam mɨnyi bangmingg, mer ttängäm a dan duli, ai ine ulle dan, bem dan, tämamae ttoen a dedme mullamullae dag. ",																																		+dial. var. of		
