ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-sn021-bendanipa2007-1-1,"Keiti ttängäm me lla da eka de dätäbeyo Wur bun tawa mamoe e, ngämo bägäl a wa toboll a dänglläb, ngäna ibi di gongkam.",Keti	ttängäm=me	lla=da	eka=de	d-ä-täbe-eyo	Wur	bun	tawa	mamoe=e	ngämo	bägäl=a	wa	toboll=a	d-ä-nglläb	ngäna	ibi=di	g-o-ngk-am,KT	village=LOC	man=NOM	speak=ACC	REM-3NDUP-plan-REM.3NSGA	toponym	head	swamp	hunt=ALL	1SG.POSS	bow=ACC.CONJ	and	spear=ACC.CONJ	REM-3NDUP-get	1SG.NOM	go=ACC	REM-RT_EXT-start-IV.NPL,"In KT village, some men were talking about plans to go hunting in Wur swamp. I got my bow and arrows and I started walking.",pn.	n.	n. cl.	n.	n. cl.	v.	n. cl.	vt.	pn.	n.	n.	v.	n. cl.	pron.	n.	n. cl.	conj.	n.	n. cl.	vt.	pron.	v.	n. cl.	vi.,we-sn021-bendanipa2007,1,1,kit,		me-loc		da-nom		de-acc						e-all			a-acc-conj			a-acc-conj				di-acc	,,Keti	ttängäm=me	lla=da	eka=de	d-ä-täbatäbe-eyo	Wur	bun	tawa	mamoe=e	ngämo	bägäl=da	a	tobäll=da	d-ä-ngällbän	ngäna	ibi=de	g-o-kam-am,,"In KT village, some men were talking about plans to go hunting in Wur swamp. I got my bow and arrows and I started walking.",KT	village		man		speak		plan.rem.3nsgA>3sgP	toponym	head	swamp	hunt		1.sg.poss	bow		and	arrow		get.pl.rem.1|2sgA>3plP	1.sg.nom	go		start.rem.1|2sgS,,4dfd9b86-4b5b-4f35-a2ab-d813bb2c2526,				1			1					1			1			1	1	1	2		12,,,pn.	n.	n. cl.	n.	n. cl.	covi. & covt.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:TAM+Agent	pn.	n.	n.	vt.  (V)	n. cl.	pers. pron.	n.	n. cl.	coord.	n.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (II)	pers. pron.	vi.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:Any,pn.	n.	n. cl.	n.	n. cl.	v.	n. cl.	vt.	pn.	n.	n.	v.	n. cl.	pron.	n.	n. cl.	conj.	n.	n. cl.	vt.	pron.	v.	n. cl.	vi.,1.1,,"Keiti ttängäm me lla da eka de dätäbeyo Wur bun tawa mamoe e, ngämo bägäl a wa toboll a dänglläb, ngäna ibi di gongkam. ",																	+dial. var. of						
we-sn021-bendanipa2007-1-2,"Angde gopällttän, ngämo llɨg kälsre da, obo bin a Imanuel, mitmit dagän ngänäm, ge ddob llɨg a alla medädabim mitmit amallo.",angde	g-o-pälltt-än	ngämo	llɨg	kälsre=da	obo	bin=a	Imanuel	mit~mit	d-a-g-än	ngänäm	ge	ddob	llɨg=a	alla	meda=da=bim	mit~mit=amallo,when	REM-RT_EXT-start_walking-II.NPL	1SG.POSS	boy	small=NOM	3SG.POSS	name=NOM	Imanuel	INF~miss	REM-RT_EXT-AUX-REM.3SGA	1SG.ACC	prox.dem	some	child=NOM	how	father=NOM=3NSG.ACC	INF~miss=AUX.PRS.3PLS,"When I set off, my small boy, his name is Imanuel, missed me, the way young children miss their fathers.",conj.	vi.	pron.	n.	mod.	n. cl.	pron.	n.	n. cl.	pn.	v.	aux.	pron.	nom. dem.	quant.	n.	n. cl.	adv.	kin.	n. cl.	pron. cl.	v.	aux.,we-sn021-bendanipa2007,1,2,kit,					da-nom			a-nom								a-nom						amallo-aux-prs-3pl-s,,angde	g-o-pällttän-n	ngämo	llɨg	kälsäre=da	obo	bin=da	Imanuel	RED~mitmit	d-a-g-än	ngänäm	ge	ddob	llɨg=da	alla	mäda=da=bim	RED~mitmit=amallo,,"When I set off, my small boy, his name is Imanuel, missed me, the way young children miss their fathers.",when	start.walking.rem.1|2sgS	1.sg.poss	boy	small		3.sg.poss	name		Imanuel	inf~miss	aux.rem.3sgA>1|2sgP	1.sg.acc	this	some	child		how	father=cl.poss.kin=3.nsg.acc			inf~miss	,,027bc656-9ce8-44fc-9c47-d16ef8bd1705,					1			1		31	1					1			1		31	,,,adv.	v.:TM + Patient-vi.:Any-vi.  (II)-v.:Any	pers. pron.	n.	mod.	n. cl.	pers. pron.	n.	n. cl.	pn.	v.:Anycovt.	v.:TM + Patient-v.:Patient-aux.-vt.:Any	pers. pron.	nom. dem.	quant.	kin.	n. cl.	adv.	kin.	n. cl.	pron. cl.	v.:Anycovt.	aux.,conj.	vi.	pron.	n.	mod.	n. cl.	pron.	n.	n. cl.	pn.	v.	aux.	pron.	nom. dem.	quant.	n.	n. cl.	adv.	kin.	n. cl.	pron. cl.	v.	aux.,1.2,,"Angde gopällttän, ngämo llɨg kälsre da, obo bin a Imanuel, mitmit dagän ngänäm, ge ddob llɨg a alla medädabim mitmit amallo. ",				+fast speech var. of						+fr. var. of								+dial. var. of			+fr. var. of	
we-sn021-bendanipa2007-1-3,"Da medäda ero we gopällttänalle, llɨg da mɨnyi mitmit bäganän ngänaeka peyang.",da	medä=da	ero=we	g-o-pällttän-alle	llɨg=da	mɨnyi	mit~mit	b-ä-ga-n-än	ngänaeka=peyang,if	father=CL_POSS.KIN	where=ALL	REM-RT_EXT-start_walking-HAB.SGS	child=NOM	FUT	INF~miss	FUT.3A-3NDUP-AUX-IPFV-FUT.3SGA	cry=COM,"If father's set off, children will miss them with tears.",conj.	n.	n. cl.	int. pron.	n. cl.	vi.	n.	n. cl.	TAM ptcl.	v.	aux.	covi.	n. cl.,we-sn021-bendanipa2007,1,3,kit,				we-all			da-nom					peyang-com,,da	=da	ero=e	g-o-pällttän-alle	llɨg=da	mɨnyi	RED~mitmit	b-ä-g-ne-n	ngänaeka=peyang,,"If father's set off, children will miss them with tears.",if	father=cl.poss.kin		where		start.walking.rem.hab.3sgS	child		FUT	inf~miss	aux.fut.npfv.3sgA>3sgP	cry	,,8bbd2d60-6f80-4060-8bf8-7f453968328e,1		2		1			1		31	1		,,,subr.	kin.	n. cl.	int. pron.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (II)-v.:TAM+Agent	kin.	n. cl.	TAM ptcl.	v.:Anycovt.	v.:TM + Patient-v.:Patient-aux.-v.:(Aspect)-v.:Any	covt.	n. cl.,conj.	n.	n. cl.	int. pron.	n. cl.	vi.	n.	n. cl.	TAM ptcl.	v.	aux.	covi.	n. cl.,1.3,,"Da medäda ero we gopällttänalle, llɨg da mɨnyi mitmit bäganän ngänaeka peyang. ",									+fr. var. of			
we-sn021-bendanipa2007-1-4,"Ngäna obom dätram, ngämi llame deyareya mamoema.",ngäna	obom	d-ä-täram	ngämi	llame	d-ey-a-r-eya	mamoe=ma,1SG.NOM	3SG.ACC	REM-3NDUP-lead	1NSG.EXCL.NOM	together	REM-DUS-RT_EXT-go-REM.1DUS	hunt=CHAR,"I carried him, we went hunting together.",pron.	pron.	vt.	pron.	adj.	vi.	n.	cl.,we-sn021-bendanipa2007,1,4,kit,,,ngäna	obom	d-ä-täram	ngämi	llame	d-y-a-ibi-eya	mamoe=ma,,"I carried him, we went hunting together.",1.sg.nom	3.sg.acc	carry.rem.1|2sgA>3sgP	1.excl.nsg.nom	together	go.rem.1|2duS	hunt-CHAR	,,865d62d2-183c-483a-9491-64e329bb0312,1		12			12		,,,pers. pron.	pers. pron.	v.:TM + Patient-v.:Patient-vt.  (IV)	pers. pron.	adv.	v.:TM + Patient-vi.:Any-v.:Patient-vi.-v.:Any	vt.  (V)	cl.,pron.	pron.	vt.	pron.	adj.	vi.	n.	cl.,1.4,,"Ngäna obom dätram, ngämi llame deyareya mamoema. ",
we-sn021-bendanipa2007-1-5,"Nyongo dae ngämi deyareya dowe Eramang gall tapma, gall e ngämi godagaleya, ngäna imne we, ede Imanuel ngattong e godmenän gall guwo me.",nyongo=dae	ngämi	d-ey-a-r-eya	do=we	Eramang	gall	tap=ma	gall=e	ngämi	g-o-dagal-eya	ngäna	imne=we	ede	Imanuel	ngattong=e	g-o-dm-en-än	gall	guwo=me,road=PERL	1NSG.EXCL.NOM	REM-DUS-RT_EXT-go-REM.1DUS	there=ALL	toponym	canoe	dock=CHAR	canoe=ALL	1NSG.EXCL.NOM	REM-RT_EXT-board-REM.1DUS	1SG.NOM	rear=ALL	so	Imanuel	front=ALL	REM-RT_EXT-sit-II.NPL-REM.3SGS	canoe	heart=LOC,"We went on the road to Eramang canoe place, we got on the canoe. I got in the back so Imanuel sat in the front, in the heart of the canoe.",n.	n. cl.	pron.	vi.	adv. dem.	n. cl.	pn.	n.	n.	cl.	n.	n. cl.	pron.	vi.	pron.	loc.	n. cl.	conj.	pn.	loc.	n. cl.	vi.	n.	n.	n. cl.,we-sn021-bendanipa2007,1,5,kit,	dae-perl										e-all					we-all				e-all				me-loc,,nyongo=dae	ngämi	d-y-a-ibi-eya	do=e	Eramang	gall	tap=ma	gall=e	ngämi	g-o-dagal-eya	ngäna	imne=e	ede	Imanuel	ngattong=e	g-o-dämen-n-än	gall	guwo=me,,"We went on the road to Eramang canoe place, we got on the canoe. I got in the back so Imanuel sat in the front, in the heart of the canoe.",road		1.excl.nsg.nom	go.rem.1|2duS	there-all		toponym	canoe	dock=CHAR		canoe		1.excl.nsg.nom	board.rem.1|2duS	1.sg.nom	rear		so	Imanuel	front		sit.rem.3sgS	canoe	heart	,,12d3b458-1f58-47c2-8ecb-321e8dd1e2f4,	2		12	1	1			1			1			1		1				1				,,,n.	n. cl.	pers. pron.	v.:TM + Patient-vi.:Any-v.:Patient-vi.-v.:Any	adv. dem.	n. cl.	pn.	n.	covt.	cl.	n.	n. cl.	pers. pron.	v.:TM + Patient-vi.:Any-vt.  (II)-v.:Any	pers. pron.	loc.	n. cl.	subr.	pn.	loc.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (II)-v.:Any-v.:TAM+Agent	n.	n.	n. cl.,n.	n. cl.	pron.	vi.	adv. dem.	n. cl.	pn.	n.	n.	cl.	n.	n. cl.	pron.	vi.	pron.	loc.	n. cl.	conj.	pn.	loc.	n. cl.	vi.	n.	n.	n. cl.,1.5,,"Nyongo dae ngämi deyareya dowe Eramang gall tapma, gall e ngämi godagaleya, ngäna imne we, ede Imanuel ngattong e godmenän gall guwo me. ",
we-sn021-bendanipa2007-1-6,Bobag daeya dedam Karama walle da adawatta yogoll ulle da dämanän.,bobag	da=eya	dedam	Karama	walle=da	adawatta	yogoll	ulle=da	d-ä-ma-n-än,flooded	MED.DEM=COP.PST.SG	then	toponym	water=NOM	because	rain	big=NOM	REM-RT_EXT-rain-IPFV-REM.3SGA,Karama river was flooded because there had been big rains.,n.	cop.	v. cl.	adv. dem.	pn.	n.	n. cl.	conj.	n.	adj.	n. cl.	vi.,we-sn021-bendanipa2007,1,6,kit,						da-nom				da-nom	,,bobag	da=aeya	dedam	Karama	walle=da	adawatta	yogoll	ulle=da	d-ä-mame-ne-än,,Karama river was flooded because there had been big rains.,flood	cop.pst.sgS		then	toponym	water		because	rain	big		rain.rem.npfv.3sgS,,79659caf-d5ed-4c88-b177-009d49d46f44,	4					1				1	2,,,n.	nom. dem.	v. cl.	adv. dem.	pn.	n.	n. cl.	subr.	n.	mod.	n. cl.	v.:TM + Patient-vi.:Patient-vi.-v.:(Aspect)-vt.:Any,n.	cop.	v. cl.	adv. dem.	pn.	n.	n. cl.	conj.	n.	adj.	n. cl.	vi.,1.6,,Bobag daeya dedam Karama walle da adawatta yogoll ulle da dämanän. ,		+fr. var. of									
we-sn021-bendanipa2007-1-7,"Ngämi tawa bo menae dae dagllaenalla ako ngämi gall me deyagirnalla, ddia we gongllaenalla.",ngämi	tawa=bo	menae=dae	d-a-gllae-n-alla	ako	ngämi	gall=me	d-ey-a-gir-n-alla	ddia=we	g-o-ngllae-n-alla,1NSG.EXCL.NOM	swamp=3SG.POSS	side=PERL	REM-RT_EXT-paddle-IPFV-REM.1DUS	then	1NSG.EXCL.NOM	canoe=LOC	REM-DUS-RT_EXT-stay-IPFV-REC.1DUS	deer=ALL	REM-RT_EXT-look_back-IPFV-REC.1DUS,"We paddled through the swamp, then we stayed in the boat and looked for deer.",pron.	n.	pron. cl.	n.	n. cl.	vt.	conj.	pron.	n.	n. cl.	vi.	n.	n. cl.	vi.,we-sn021-bendanipa2007,1,7,kit,		bo-3sg-poss		dae-perl					me-loc			we-all	,,ngämi	tawa=bo	menae=dae	d-a-gllae-ne-eya	ako	ngämi	gall=me	d-y-a-giddoll-ne-alla	ddia=e	g-o-ngällae-ne-alla,,"We paddled through the swamp, then we stayed in the boat and looked for deer.",1.excl.nsg.nom	swamp		side		paddle.rem.npfv.1|2nsgA>sgP	then	1.excl.nsg.nom	canoe		stay.rem.npfv.1|2duS	deer		look.back.rem.npfv.1|2duS,,e73b5551-478e-4ae3-b59e-bcc600cf2a15,				2	11					1		1	,,,pers. pron.	n.	pron. cl.	loc.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:(Aspect)-v.:Any	disc. ptcl.	pers. pron.	n.	n. cl.	v.:TM + Patient-vi.:Any-v.:Patient-vi.  (I)-v.:(Aspect)-v.:Any	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (V)-v.:(Aspect)-v.:Any,pron.	n.	pron. cl.	n.	n. cl.	vt.	conj.	pron.	n.	n. cl.	vi.	n.	n. cl.	vi.,1.7,,"Ngämi tawa bo menae dae dagllaenalla ako ngämi gall me deyagirnalla, ddia we gongllaenalla. ",
we-sn021-bendanipa2007-1-8,"Mamoeya maenenang lla da däräng peyang tawa de daddällgoeneyo, Wur bun tonton abal me.",mamoe=a	mae-nen=ang	lla=da	däräng=peyang	tawa=de	d-a-ddällgoe-n-eyo	Wur	bun	tonton	abal=me,hunt=NOM	hunt-I.PL=ATR	man=NOM	dog=COM	swamp=ACC	REM-RT_EXT-bush_hike-IPFV-REM.3NSGA	toponym	head	directly	very=LOC,"Those with dogs went into the swamp, directly towards Wur.",	n. cl.	n.	cl.	n.	n. cl.	n.	n. cl.	n.	n. cl.	vt.	pn.	n.	adj.	adj.	n. cl.,we-sn021-bendanipa2007,1,8,kit,					da-nom		peyang-com		de-acc						me-loc,,mamoe=da	mamoe-nen=ang	lla=da	däräng=peyang	tawa=de	d-a-ddällgoe-ne-eyo	Wur	bun	tonton	abal=me,,"Those with dogs went into the swamp, directly towards Wur.",hunt		hunt-pl-agt		man		dog		swamp		bush.hike.rem.npfv.3nsgA>sgP	toponym	head	directly	very	,,ceb714b6-24cb-4e95-8238-5e0f68862945,	1				1					1					,,,n.	n. cl.	vt.  (V)-v.:Plurpersonal	cl.	n.	n. cl.	n.	n. cl.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (V)-v.:(Aspect)-v.:TAM+Agent	pn.	n.	adv.	adv.	n. cl.,	n. cl.	n.	cl.	n.	n. cl.	n.	n. cl.	n.	n. cl.	vt.	pn.	n.	adj.	adj.	n. cl.,1.8,,"Mamoeya maenenang lla da däräng peyang tawa de daddällgoeneyo, Wur bun tonton abal me. ",
we-sn021-bendanipa2007-1-9,Komlla ddia de deyangkoenmällneyo däräng a ngäsengäse dowe Taolang gall tapma.,komlla	ddia=de	d-ey-a-ngkoenmäll-n-eyo	däräng=a	ngäse~ngäs=e	do=we	Taolang	gall	tap=ma,two	deer=ACC	REM-DUP-RT_EXT-chase-IPFV-REM.3NSGA	dog=NOM	ADV~return=ALL	there=ALL	toponym	canoe	dock=CHAR,The dogs chased two deer down into Taolang canoe place.,num.	n.	n. cl.	vt.	n.	n. cl.	adv.	n. cl.	adv. dem.	n. cl.	pn.	n.	n.	cl.,we-sn021-bendanipa2007,1,9,kit,		de-acc			a-nom								,,komlla	ddia=de	d-y-a-koenmäll-ne-eyo	däräng=da	RED~ngäs=e	do=e	Taolang	gall	tap=ma,,The dogs chased two deer down into Taolang canoe place.,two	deer		chase.rem.npfv.3nsgA>duP	dog		backwards		there-all		toponym	canoe	dock=CHAR	,,a01c10af-2d07-4815-9c5d-b812d7929b18,			1		1	2	1	1	1			1	,,,num.	n.	n. cl.	v.:TM + Patient-v.:Any-v.:Patient-vt.-v.:(Aspect)-v.:TAM+Agent	n.	n. cl.	???>adv.vi.  (irr)	n. cl.	adv. dem.	n. cl.	pn.	n.	covt.	cl.,num.	n.	n. cl.	vt.	n.	n. cl.	adv.	n. cl.	adv. dem.	n. cl.	pn.	n.	n.	cl.,1.9,,Komlla ddia de deyangkoenmällneyo däräng a ngäsengäse dowe Taolang gall tapma. ,						+***							
we-sn021-bendanipa2007-1-10,"Ngäna gall de mängamängall dagllae ddia koenmäll e, gall alle gumbiebmeny.",ngäna	gall=de	mänga~mängall	d-a-gllae	ddia	koenmäll=e	gall=alle	g-u-mbiebmeny,1SG.NOM	canoe=ACC	ADV~strength	REM-RT_EXT-paddle	deer	chase=ALL	canoe=INS	REM-RT_EXT-chase_after,I paddled the canoe quickly to chase the deer with the boat. ,pron.	n.	n. cl.	adv.	vt.	n.		n. cl.	n.	n. cl.	vi.,we-sn021-bendanipa2007,1,10,kit,		de-acc					e-all		alle-ins	,,ngäna	gall=de	mängallmängall	d-a-gllae	ddia	koenmäll=e	gall=alle	g-o-beyambäg,,I paddled the canoe quickly to chase the deer with the boat. ,1.sg.nom	canoe		quickly	paddle.rem.1|2sgA>sgP	deer	chase		canoe		chase.after.pl.rem.1|2sgS,,497e5d6f-ae17-4c34-8e9c-4163481e72c9,1				11			1		1	,,,pers. pron.	n.	n. cl.	???>adv.n.	v.:TM + Patient-v.:Patient-vt.  (I)	n.	vt.	n. cl.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (III),pron.	n.	n. cl.	adv.	vt.	n.		n. cl.	n.	n. cl.	vi.,1.10,,"Ngäna gall de mängamängall dagllae ddia koenmäll e, gall alle gumbiebmeny. ",
