ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-sn014-bewag2007-1-1,"Iräm ine, Iräm ine, bongo ge ddobae näkäp dämenang kädkädag abal ine dan.",Iräm	ine	Iräm	ine	bongo	ge	ddobae	näkäp	dämen=ang	kädkäd=ag	abal	ine	da=n,toponym	water	toponym	water	2SG.NOM	prox.dem	very	mind	sit=ATR	cold=ATR	very	water	MED.DEM=COP.PRS.SG,"Iräm water, Iräm water, you are very mind-settling, very cold water.",pn.	n.	pn.	n.	pron.	nom. dem.	adj.	n.	adj.	cl.	adj.	cl.	adj.	n.	cop.	v. cl.,we-sn014-bewag2007,1,1,kit,,,Iräm	ine	Iräm	ine	bongo	ge	ddobae	näkäp	dämen=ang	kädkäd=ang	abal	ine	da=n,,"Iräm water, Iräm water, you are very mind-settling, very cold water.",Iräm	water	Iräm	water	2.sg.nom	this	very	mind	sit-agt		cold-atr		very	water	cop.prs.sgS	,,1a514429-71fe-49ca-8138-c162bb6c3de8,										1				4	,,,pn.	n.	pn.	n.	pers. pron.	nom. dem.	adv.	n.	vi.  (II)	cl.	mod.	cl.	adv.	n.	nom. dem.	v. cl.,pn.	n.	pn.	n.	pron.	nom. dem.	adj.	n.	adj.	cl.	adj.	cl.	adj.	n.	cop.	v. cl.,1.1,,"Iräm ine, Iräm ine, bongo ge ddobae näkäp dämenang kädkädag abal ine dan. ",
we-sn014-bewag2007-1-2,"Angde lla da tatu anggan, bongo ddone yorkollang alle, ada ka imomdae bongo penz ine dan.",angde	lla=da	tatu=anggan	bongo	ddone	yorkoll=ang=alle	ada	ka	imomdae	bongo	Penz	ine	da=n,when	man=NOM	bathe=AUX.PRS.3PLS	2SG.NOM	NEG	dirt=ATR=AUX.PRS.2SGS	like_this	CNTF	true	2SG.NOM		water	MED.DEM=COP.PRS.SG,"When people wash, you are not dirty, you are truly clean.",conj.	n.	n. cl.	v.	aux.	pron.	neg. ptcl.	adj.	cl.	aux.	adv.	TAM ptcl.	adj.	pron.	adj.	n.	cop.	v. cl.,we-sn014-bewag2007,1,2,kit,		da-nom		anggan-aux-prs-3pl-s					alle-aux-prs-2sg-s								,,angde	lla=da	tatu=anggan	bongo	ddone	yorkoll=ang=alle	ada	ka	imomdae	bongo	Penz	ine	da=n,,"When people wash, you are not dirty, you are truly clean.",when	man		wash		2.sg.nom	not	dirt-atr			like this	counterfactual	truly	2.sg.nom	clean	water	cop.prs.sgS	,,1d67d1ca-a096-4304-910a-e6a034895c4a,		1							3		1					4	,,,adv.	n.	n. cl.	covi. & covt.	aux.	pers. pron.	neg. ptcl.	n.	cl.	aux.	m. dem	TAM ptcl.	mod.	pers. pron.		n.	nom. dem.	v. cl.,conj.	n.	n. cl.	v.	aux.	pron.	neg. ptcl.	adj.	cl.	aux.	adv.	TAM ptcl.	adj.	pron.	adj.	n.	cop.	v. cl.,1.2,,"Angde lla da tatu anggan, bongo ddone yorkollang alle, ada ka imomdae bongo penz ine dan. ",
we-sn014-bewag2007-1-3,"Ddob ttängämang aba ulle umllang dan bongo, ddonddo nallo bam gänya ekawalle.",ddob	ttängäm=ang=aba	ulle	umllang	da=n	bongo	ddo~nddo=nallo	bam	gänya	eka=walle,some	village=ATR=3NSG.POSS	big	knowledge	MED.DEM=COP.PRS.SG	2SG.NOM	INF~boast=AUX.PRS.3NSG>2SG	2SG.ACC	this	word=INS,"Some villagers, they know you very well, they are proud of you and say:",quant.	n.	cl.	pron. cl.	adj.	n.	cop.	v. cl.	pron.	v.	aux.	pron.	det.	n.	n. cl.,we-sn014-bewag2007,1,3,kit,			aba-3nsg-poss							nallo-aux-prs-3nsg-2sg				,,ddob	ttängäm=ang=aba	ulle	umllang	da=n	bongo	RED~ddonddo=nallo	bam	gänya	eka=alle,,"Some villagers, they know you very well, they are proud of you and say:",some	village-atr			big	knowledge	cop.prs.sgS		2.sg.nom	be_proud		2.sg.acc	this	word-INS	,,8b679b2f-702a-4958-9ee0-b14af7e3108e,						4			3					1,,,quant.	n.	cl.	pron. cl.	mod.	n.	nom. dem.	v. cl.	pers. pron.	v.:Anyvi.  (I)	aux.	pers. pron. 2 sg acc	dem.	n.	n. cl.,quant.	n.	cl.	pron. cl.	adj.	n.	cop.	v. cl.	pron.	v.	aux.	pron.	det.	n.	n. cl.,1.3,,"Ddob ttängämang aba ulle umllang dan bongo, ddonddo nallo bam gänya ekawalle.",									+***					
we-sn014-bewag2007-2-1,"Ada"" Ka, ka, ka, ka, ttongo ingoll ine dan geyako, ngase iba ttängäm e da bogalle ge mer kädkädag ine da.""",ada	ka	ka	ka	ka	ttongo=ingoll	ine	da=n	ge=yako	ngase	iba	ttängäm=e	da	b-o-g-alle	ge	mer	kädkäd=ag	ine=da,like_this	no	no	no	no	a=like	water	MED.DEM=COP.PRS.SG	prox.dem=also		1NSG.INCL.POSS	place=ALL	if	FUT.3S-RT_EXT-AUX-IRR.SGS	prox.dem	good	cold=ATR	water=NOM,"Like this, ""Ka, ka, ka, ka, a water like this, this is how the good cold water should be in our village.""",adv.	neg. ptcl.	neg. ptcl.	neg. ptcl.	neg. ptcl.	indefinite article	n. cl.	n.	cop.	v. cl.	dem.	n. cl.		pron.	n.	n. cl.	conj.	aux.	nom. dem.	adj.	adj.	cl.	n.	n. cl.,we-sn014-bewag2007,2,1,kit,						ingoll-like									e-all								da-nom,,ada	ka	ka	ka	ka	ttongo=ingoll	ine	da=n	ge=ako		iba	ttängäm=e	da	b-o-g-alle	ge	mer	kädkäd=ang	ine=da,,"Like this, ""Ka, ka, ka, ka, a water like this, this is how the good cold water should be in our village.""",like this	no	no	no	no	a		water	cop.prs.sgS		compare		it's like	1.incl.nsg.poss	place		if	aux.irr.sgS	this	good	cold		water	,,a3c11eb8-58df-4c01-88a2-d35671f52710,	2	2	2	2	1			4							1	1			1	1			1,,,m. dem	interj.	interj.	interj.	interj.	indefinite article	n. cl.	n.	nom. dem.	v. cl.	nom. dem.	n. cl.		pers. pron.	n.	n. cl.	subr.	v.:TM + Patient-vi.:Any-aux.-v.:Any	nom. dem.	mod.	mod.	cl.	n.	n. cl.,adv.	neg. ptcl.	neg. ptcl.	neg. ptcl.	neg. ptcl.	indefinite article	n. cl.	n.	cop.	v. cl.	dem.	n. cl.		pron.	n.	n. cl.	conj.	aux.	nom. dem.	adj.	adj.	cl.	n.	n. cl.,2.1,,"Ada ""Ka, ka, ka, ka, ttongo ingoll ine dan geyako, ngase iba ttängäm e da bogalle ge mer kädkädag ine da."" ",
we-sn014-bewag2007-2-2,"Be iräm bo eka mu da ttongdae gänyan ada,"" Käma, ngäna de ngämo ttängäm me dan.",be	Iräm=bo	eka	mu=da	ttong=dae	gänya=n	ada	käma	ngäna=de	ngämo	ttängäm=me	da=n,but	toponym=3SG.POSS	speak	response=NOM	one=RST	here=COP.PRS.SG	like_this	maybe	1SG.NOM=ACC	1SG.POSS	village=LOC	MED.DEM=COP.PRS.SG,"But Iräm's reply is like this: ""Ah, maybe, I am in my village, ",conj.	pn.	pron. cl.	v.	n.	n. cl.	card. num.	n. cl.	cop.	v. cl.	adv.	adv.	pron.	n. cl.	pron.	n.	n. cl.	cop.	v. cl.,we-sn014-bewag2007,2,2,kit,		bo-3sg-poss			da-nom								de-acc			me-loc		,,be	Iräm=bo	eka	mu=da	ttongo=daebe	gänya=n	ada	käma	ngäna=de	ngämo	ttängäm=me	da=n,,"But Iräm's reply is like this: ""Ah, maybe, I am in my village, ",but	Iräm		speak	response		one=RST		cop.here.prs.sgS		like this	maybe	1.sg.nom		1.sg.poss	village		cop.prs.sgS	,,e9015363-52fa-453e-a687-006a82a34daa,					1	1						1					4	,,,coord.	pn.	pron. cl.	covi. & covt.	n.	n. cl.	num.	n. cl.	adv. dem.	v. cl.	m. dem	adv.	pers. pron.	n. cl.	pers. pron.	n.	n. cl.	nom. dem.	v. cl.,conj.	pn.	pron. cl.	v.	n.	n. cl.	card. num.	n. cl.	cop.	v. cl.	adv.	adv.	pron.	n. cl.	pron.	n.	n. cl.	cop.	v. cl.,2.2,,"Be iräm bo eka mu da ttongdae gänyan ada, ""Käma, ngäna de ngämo ttängäm me dan. ",							+var. of											
we-sn014-bewag2007-2-3,"Ddone aya mɨnyi ngänäm batramän ttongo ttängäm e.""",ddone	aya	mɨnyi	ngänäm	b-a-täram-än	ttongo	ttängäm=e,NEG	who.SG	FUT	1SG.ACC	FUT.3A-RT_EXT-lead-FUT.3SGA	another	village=ALL,,neg. ptcl.	int. pron.	TAM ptcl.	pron.	vt.	indefinite article	n.	n. cl.,we-sn014-bewag2007,2,3,kit,							e-all,,ddone	aya	mɨnyi	ngänäm	b-a-täram-n	ttongo	ttängäm=e,,,not	who	FUT	1.sg.acc	lead.fut.3sgA>sgP	another	village	,"No one will take me away to another village.""",b73a7cc6-cae3-4961-b72b-2f52415fc562,				12	1		1,,,neg. ptcl.	int. pron.	TAM ptcl.	pers. pron.	v.:TM + Patient-v.:Patient-vt.  (IV)-v.:Any	det.	n.	n. cl.,neg. ptcl.	int. pron.	TAM ptcl.	pron.	vt.	indefinite article	n.	n. cl.,2.3,,"Ddone aya mɨnyi ngänäm batramän ttongo ttängäm e."" ",
we-sn014-bewag2007-2-4,"O, iräm ine, iräm ine, ngäna bam bälnan nallan, utale ttängäm alle.",o	Iräm	ine	Iräm	ine	ngäna	bam	bäl-nan=nallan	utale	ttängäm=alle,oh	toponym	water	toponym	water	1SG.NOM	2SG.ACC	remember-I.PL=AUX.PRS.1SG>2SG	far	village=ABL,"Oh, Iräm water, Iräm water, I would come to you from a far village.",interj.	pn.	n.	pn.	n.	pron.	pron.	v.	aux.	adj.	n.	<Not Sure>,we-sn014-bewag2007,2,4,kit,								nallan-aux-prs-1sg-2sg			alle-abl,,o	Iräm	ine	Iräm	ine	ngäna	bam	bälämbäl-nen=nallan	utale	ttängäm=alle,,"Oh, Iräm water, Iräm water, I would come to you from a far village.",oh	toponym	water	Iräm	water	1.sg.nom	2.sg.acc	remember-I.pl		far	village	,,561df3ab-e45e-4ad1-9037-de07b3f28ded,3					1						2,,,interj.	pn.	n.	pn.	n.	pers. pron.	pers. pron. 2 sg acc	vt.  (I)-v.:Plurpersonal	aux.	loc.	n.	,interj.	pn.	n.	pn.	n.	pron.	pron.	v.	aux.	adj.	n.	<Not Sure>,2.4,,"O, iräm ine, iräm ine, ngäna bam bälnan nallan, utale ttängäm alle. ",
we-sn014-bewag2007-2-5,"Bongo ge baddbeddmeny, yorkollmeny, näkäp dämenang kädkädag ine dan.",bongo	ge	badd~bedd=meny	yorkoll=meny	näkäp	dämen=ang	kädkäd=ag	ine	da=n,2SG.NOM	prox.dem	INF~dry_up=PRIV	dirt=PRIV	mind	sit=ATR	cold=ATR	water	MED.DEM=COP.PRS.SG,"You are a water that will never dry up, dirtless, mind settling cold water.",pron.	nom. dem.	adj.	n. cl.	adj.	n. cl.	n.	adj.	cl.	adj.	cl.	n.	cop.	v. cl.,we-sn014-bewag2007,2,5,kit,,,bongo	ge	RED~baddbedd=meny	yorkoll=meny	näkäp	dämen=ang	kädkäd=ang	ine	da=n,,"You are a water that will never dry up, dirtless, mind settling cold water.",2.sg.nom	this	will not dry up or get shallow		dirtless		mind	sit-agt		cold-atr		water	cop.prs.sgS	,,b0897a19-031f-48ab-b7fe-c0faed7d5836,		3							1			4	,,,pers. pron.	nom. dem.	v.:Anyvi.  (I)	n. cl.	n.	n. cl.	n.	vi.  (II)	cl.	mod.	cl.	n.	nom. dem.	v. cl.,pron.	nom. dem.	adj.	n. cl.	adj.	n. cl.	n.	adj.	cl.	adj.	cl.	n.	cop.	v. cl.,2.5,,"Bongo ge baddbeddmeny, yorkollmeny, näkäp dämenang kädkädag ine dan.",		+fr. var. of											
we-sn014-bewag2007-3-1,"Umllang eka da gänyan, da bäne moko da gänya walle ddage me tatu we bogän, ge mer tatuma ine da daden Llimoll ttängäm me dan.",umllang	eka=da	gänya=n	da	bäne	moko=da	gänya	walle	ddage=me	tatu=we	b-o-g-än	ge	mer	tatu=ma	ine=da	dade=n	Llimoll	ttängäm=me	da=n,knowledge	word=NOM	here=COP.PRS.SG	if	2SG.POSS	desire=NOM	this	water	stream=LOC	bathe=ALL	FUT.3S-RT_EXT-AUX-REM.3SGS	prox.dem	good	bathe=CHAR	water=NOM	EXIST=COP.PRS.SG	toponym	village=LOC	MED.DEM=COP.PRS.SG,"The summary is this, if you want to go wash in the river, this good washing place exists in our Limol village.",n.	n.	n. cl.	cop.	v. cl.	conj.	pron.	n.	n. cl.	det.	n.	n.	n. cl.	v.	n. cl.	aux.	nom. dem.	adj.	n.	cl.	n.	n. cl.	cop.	v. cl.	pn.	n.	n. cl.	cop.	v. cl.,we-sn014-bewag2007,3,1,kit,		da-nom						da-nom				me-loc		we-all							da-nom					me-loc		,,umllang	eka=da	gänya=n	da	bäne	moko=da	gänya	walle	ddage=me	tatu=e	b-o-g-än	ge	mer	tatu=ma	ine=da	dade=n		ttängäm=me	da=n,,"The summary is this, if you want to go wash in the river, this good washing place exists in our Limol village.",knowledge	word		cop.here.prs.sgS		if	2.sg.poss	desire		this	water	stream		wash		aux.fut.3sgS	this	good	wash=CHAR		water		cop.exist.prs.sgS		Limol	village		cop.prs.sgS	,,53b8afc1-11f8-4bc4-b0a7-f4d7c42a9495,		1			1			1						1			1				1	2					4	,,,n.	n.	n. cl.	adv. dem.	v. cl.	subr.	pers. pron.	n.	n. cl.	dem.	n.	n.	n. cl.	covi. & covt.	n. cl.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	nom. dem.	mod.	covi. & covt.	cl.	n.	n. cl.	cop.	v. cl.	pn.	n.	n. cl.	nom. dem.	v. cl.,n.	n.	n. cl.	cop.	v. cl.	conj.	pron.	n.	n. cl.	det.	n.	n.	n. cl.	v.	n. cl.	aux.	nom. dem.	adj.	n.	cl.	n.	n. cl.	cop.	v. cl.	pn.	n.	n. cl.	cop.	v. cl.,3.1,,"Umllang eka da gänyan, da bäne moko da gänya walle ddage me tatu we bogän, ge mer tatuma ine da daden Llimoll ttängäm me dan. ",
we-sn014-bewag2007-3-2,"Ede wiya angkäbäg, mɨnyi bongo umllang ag.",ede	wiya	a-ngkäbäg	mɨnyi	bongo	umllang	a-g,so	come.IMP	FUT.2S-dive	FUT	2SG.NOM	know	FUT.2S-AUX,So come and dive! And you will learn.,conj.	v.	vi.	TAM ptcl.	pron.	covi.	aux.,we-sn014-bewag2007,3,2,kit,,,ede	wiya	a-kämbäg	mɨnyi	bongo	umllang	a-g,,So come and dive! And you will learn.,so	come.imp.2sgS	dive.imp.2sgS	FUT	2.sg.nom	know	aux.fut.2sgS,,384928c8-8e90-4d54-9bf9-0743c90e3bc2,		2				2,,,subr.	vi.	vi.:TM + Patient-vi.  (III)	TAM ptcl.	pers. pron.	covi.	vi.:TM + Patient-aux.,conj.	v.	vi.	TAM ptcl.	pron.	covi.	aux.,3.2,,"Ede wiya angkäbäg, mɨnyi bongo umllang ag.",
